customer_id,signup_date,country,plan_type,monthly_price,usage_hours,ticket_count,churned,monthly_revenue,churned_flag,tenure_days,usage_level,support_intensity,revenue_tier
312,2021-05-27,Australia,Basic,70,33.66,1,No,70,0,1664,High,Moderate,High
313,2021-05-28,UK,Basic,20,7.57,2,No,20,0,1663,Medium,Moderate,Low
314,2023-05-14,Canada,Standard,70,6.9,1,No,70,0,947,Medium,Moderate,High
315,2022-12-12,Canada,Standard,20,0.74,1,No,20,0,1100,Low,Moderate,Low
316,2023-03-31,Canada,Premium,40,5.22,2,No,40,0,991,Medium,Moderate,Mid
317,2022-05-04,UK,Basic,20,0.92,1,No,20,0,1322,Low,Moderate,Low
318,2022-10-02,Canada,Standard,20,1.03,1,No,20,0,1171,Low,Moderate,Low
319,2022-07-05,Canada,Basic,20,3.74,5,No,20,0,1260,Low,High,Low
320,2021-12-04,Australia,Basic,40,6.48,2,No,40,0,1473,Medium,Moderate,Mid
321,2023-05-22,UK,Standard,20,11.82,2,No,20,0,939,Medium,Moderate,Low
322,2022-10-03,USA,Standard,20,6.88,1,Yes,20,1,1170,Medium,Moderate,Low
323,2023-02-18,Australia,Standard,40,6.97,2,No,40,0,1032,Medium,Moderate,Mid
324,2022-04-18,Australia,Basic,70,9.91,2,No,70,0,1338,Medium,Moderate,High
325,2021-05-31,USA,Basic,70,7.05,1,No,70,0,1660,Medium,Moderate,High
326,2022-02-19,Australia,Basic,70,24.3,0,No,70,0,1396,High,None,High
327,2021-10-25,UK,Premium,40,5.23,1,No,40,0,1513,Medium,Moderate,Mid
328,2022-09-03,Canada,Basic,40,7.26,2,No,40,0,1200,Medium,Moderate,Mid
329,2021-09-20,UK,Basic,70,10.8,2,Yes,70,1,1548,Medium,Moderate,High
330,2023-02-03,USA,Basic,20,10.53,3,No,20,0,1047,Medium,Moderate,Low
331,2021-05-24,USA,Standard,70,6.21,1,No,70,0,1667,Medium,Moderate,High
332,2021-12-12,Australia,Basic,40,9.25,0,No,40,0,1465,Medium,None,Mid
333,2022-09-16,UK,Premium,20,5.51,1,No,20,0,1187,Medium,Moderate,Low
334,2022-07-26,UK,Basic,20,9.88,2,No,20,0,1239,Medium,Moderate,Low
335,2023-05-31,USA,Premium,40,16.35,0,No,40,0,930,Medium,None,Mid
336,2021-01-02,UK,Basic,20,7.06,1,No,20,0,1809,Medium,Moderate,Low
337,2023-06-16,USA,Standard,70,9.2,5,No,70,0,914,Medium,High,High
338,2021-10-31,UK,Premium,40,6.31,2,No,40,0,1507,Medium,Moderate,Mid
339,2021-09-11,UK,Basic,40,5.19,0,No,40,0,1557,Medium,None,Mid
340,2022-10-14,UK,Premium,40,10.51,3,Yes,40,1,1159,Medium,Moderate,Mid
341,2022-03-29,USA,Basic,40,2.59,1,No,40,0,1358,Low,Moderate,Mid
342,2021-02-06,Australia,Premium,20,4.66,2,No,20,0,1774,Low,Moderate,Low
343,2021-06-09,UK,Standard,40,18.2,0,Yes,40,1,1651,Medium,None,Mid
344,2021-01-09,USA,Basic,40,2.8,1,No,40,0,1802,Low,Moderate,Mid
345,2021-08-21,USA,Basic,20,14.87,2,No,20,0,1578,Medium,Moderate,Low
346,2021-04-09,UK,Basic,40,14.87,0,No,40,0,1712,Medium,None,Mid
347,2022-10-21,UK,Basic,20,7.8,0,No,20,0,1152,Medium,None,Low
348,2023-03-27,Australia,Basic,20,7.27,1,Yes,20,1,995,Medium,Moderate,Low
349,2021-07-27,USA,Basic,40,6.29,0,No,40,0,1603,Medium,None,Mid
350,2021-05-11,USA,Basic,70,10.96,2,No,70,0,1680,Medium,Moderate,High
351,2022-02-08,Canada,Standard,40,6.12,4,Yes,40,1,1407,Medium,High,Mid
352,2021-06-01,USA,Basic,70,11.88,2,No,70,0,1659,Medium,Moderate,High
353,2021-02-23,Australia,Basic,20,3.66,0,No,20,0,1757,Low,None,Low
354,2021-04-30,Canada,Standard,70,17.71,1,No,70,0,1691,Medium,Moderate,High
355,2022-11-04,Canada,Basic,40,12.43,3,No,40,0,1138,Medium,Moderate,Mid
356,2022-09-20,Canada,Basic,40,0.23,0,No,40,0,1183,Low,None,Mid
357,2022-08-10,UK,Basic,70,17.22,1,No,70,0,1224,Medium,Moderate,High
358,2022-09-17,UK,Premium,40,16.37,3,No,40,0,1186,Medium,Moderate,Mid
359,2022-02-24,USA,Premium,70,19.19,0,No,70,0,1391,Medium,None,High
360,2022-02-26,Canada,Basic,20,13.18,0,Yes,20,1,1389,Medium,None,Low
361,2021-04-14,Australia,Standard,70,13.36,2,No,70,0,1707,Medium,Moderate,High
362,2023-05-02,UK,Standard,70,2.65,0,No,70,0,959,Low,None,High
363,2021-09-11,Australia,Standard,70,2.47,1,No,70,0,1557,Low,Moderate,High
364,2021-08-15,Australia,Standard,70,15.54,1,No,70,0,1584,Medium,Moderate,High
365,2021-04-22,UK,Standard,20,10.58,3,No,20,0,1699,Medium,Moderate,Low
366,2022-05-25,UK,Basic,20,0.84,1,Yes,20,1,1301,Low,Moderate,Low
367,2022-04-18,UK,Basic,20,10.06,2,No,20,0,1338,Medium,Moderate,Low
368,2021-04-09,UK,Basic,70,2.58,1,No,70,0,1712,Low,Moderate,High
369,2021-06-02,Canada,Premium,20,1.59,0,No,20,0,1658,Low,None,Low
370,2023-05-11,Canada,Standard,40,29.45,0,No,40,0,950,High,None,Mid
371,2023-06-15,Canada,Premium,20,3.51,0,No,20,0,915,Low,None,Low
372,2023-05-28,Canada,Premium,70,1.54,1,No,70,0,933,Low,Moderate,High
373,2021-12-04,USA,Basic,40,17.73,1,No,40,0,1473,Medium,Moderate,Mid
374,2022-12-07,Canada,Standard,70,2.9,0,No,70,0,1105,Low,None,High
375,2023-04-02,UK,Standard,40,15.32,1,No,40,0,989,Medium,Moderate,Mid
376,2021-06-12,Australia,Premium,70,11.44,1,No,70,0,1648,Medium,Moderate,High
377,2022-12-21,Canada,Premium,70,10.41,1,No,70,0,1091,Medium,Moderate,High
378,2022-11-12,USA,Standard,40,3.02,3,No,40,0,1130,Low,Moderate,Mid
379,2021-06-10,UK,Basic,20,7.06,1,Yes,20,1,1650,Medium,Moderate,Low
380,2022-08-03,Australia,Standard,40,7.14,1,No,40,0,1231,Medium,Moderate,Mid
381,2023-03-12,Australia,Basic,40,6.96,2,Yes,40,1,1010,Medium,Moderate,Mid
382,2022-02-02,Canada,Standard,40,17.49,1,No,40,0,1413,Medium,Moderate,Mid
383,2021-10-04,Australia,Premium,40,6.92,2,Yes,40,1,1534,Medium,Moderate,Mid
384,2023-03-27,Canada,Basic,40,13.65,1,No,40,0,995,Medium,Moderate,Mid
385,2022-05-19,Canada,Standard,70,9.33,0,No,70,0,1307,Medium,None,High
386,2023-06-15,UK,Basic,70,2.93,1,Yes,70,1,915,Low,Moderate,High
387,2022-01-27,UK,Basic,20,13.07,0,No,20,0,1419,Medium,None,Low
388,2021-05-15,USA,Basic,20,14.41,1,No,20,0,1676,Medium,Moderate,Low
389,2021-07-14,UK,Standard,40,5.88,1,No,40,0,1616,Medium,Moderate,Mid
390,2022-02-05,UK,Premium,20,11.02,0,No,20,0,1410,Medium,None,Low
391,2022-10-02,Canada,Premium,20,13.95,1,No,20,0,1171,Medium,Moderate,Low
392,2021-02-02,UK,Basic,40,38.73,1,No,40,0,1778,High,Moderate,Mid
393,2022-11-19,Canada,Premium,70,5.7,2,No,70,0,1123,Medium,Moderate,High
394,2022-04-05,Canada,Standard,70,12.46,1,No,70,0,1351,Medium,Moderate,High
395,2023-06-02,UK,Basic,20,6.52,4,No,20,0,928,Medium,High,Low
396,2022-04-15,USA,Basic,70,13.25,0,No,70,0,1341,Medium,None,High
397,2022-01-10,USA,Basic,70,7.26,2,No,70,0,1436,Medium,Moderate,High
398,2021-01-22,Australia,Premium,20,3.01,3,No,20,0,1789,Low,Moderate,Low
399,2023-01-20,Australia,Standard,40,2.39,0,No,40,0,1061,Low,None,Mid
400,2022-11-01,UK,Standard,20,17.5,0,No,20,0,1141,Medium,None,Low
401,2021-02-07,USA,Basic,20,1.32,3,No,20,0,1773,Low,Moderate,Low
402,2021-08-18,Canada,Standard,20,13.88,2,No,20,0,1581,Medium,Moderate,Low
403,2021-12-31,Australia,Basic,40,5.96,1,No,40,0,1446,Medium,Moderate,Mid
404,2022-07-17,Canada,Basic,40,14.64,1,Yes,40,1,1248,Medium,Moderate,Mid
405,2022-03-14,Australia,Standard,40,15.48,0,No,40,0,1373,Medium,None,Mid
406,2023-02-15,UK,Basic,40,6.6,1,No,40,0,1035,Medium,Moderate,Mid
407,2021-10-10,USA,Premium,20,32.9,0,No,20,0,1528,High,None,Low
408,2021-01-27,Australia,Basic,70,7.59,2,No,70,0,1784,Medium,Moderate,High
409,2021-08-14,USA,Standard,20,14.06,3,No,20,0,1585,Medium,Moderate,Low
410,2021-10-04,Canada,Basic,40,6.63,0,No,40,0,1534,Medium,None,Mid
411,2023-03-09,UK,Standard,70,8.43,0,Yes,70,1,1013,Medium,None,High
412,2022-09-01,USA,Basic,20,5.84,1,Yes,20,1,1202,Medium,Moderate,Low
413,2021-10-11,UK,Basic,70,7.84,1,Yes,70,1,1527,Medium,Moderate,High
414,2023-05-29,USA,Premium,40,1.34,2,No,40,0,932,Low,Moderate,Mid
415,2022-04-26,Canada,Basic,70,6.37,3,No,70,0,1330,Medium,Moderate,High
416,2022-03-29,Canada,Premium,70,11.15,1,No,70,0,1358,Medium,Moderate,High
417,2023-04-09,UK,Premium,40,4.58,1,No,40,0,982,Low,Moderate,Mid
418,2023-03-27,Canada,Basic,70,9.77,1,Yes,70,1,995,Medium,Moderate,High
419,2022-10-21,Australia,Basic,20,21.89,0,No,20,0,1152,High,None,Low
420,2022-05-31,USA,Standard,70,10.34,3,No,70,0,1295,Medium,Moderate,High
421,2022-07-01,Canada,Premium,20,8.91,2,No,20,0,1264,Medium,Moderate,Low
422,2021-07-11,Australia,Premium,70,7.0,3,Yes,70,1,1619,Medium,Moderate,High
423,2021-02-18,UK,Standard,70,7.18,1,No,70,0,1762,Medium,Moderate,High
424,2022-05-27,Australia,Standard,40,11.34,2,No,40,0,1299,Medium,Moderate,Mid
425,2021-01-17,UK,Basic,40,6.29,7,Yes,40,1,1794,Medium,High,Mid
426,2021-06-21,UK,Premium,20,3.06,2,Yes,20,1,1639,Low,Moderate,Low
427,2021-08-08,USA,Premium,40,2.14,1,Yes,40,1,1591,Low,Moderate,Mid
428,2021-06-07,USA,Basic,40,14.31,0,No,40,0,1653,Medium,None,Mid
429,2022-04-22,Australia,Basic,40,26.94,2,Yes,40,1,1334,High,Moderate,Mid
430,2021-02-15,USA,Basic,40,23.54,0,No,40,0,1765,High,None,Mid
431,2022-01-08,USA,Basic,40,3.22,4,No,40,0,1438,Low,High,Mid
432,2022-06-02,USA,Premium,20,23.34,1,No,20,0,1293,High,Moderate,Low
433,2021-04-09,Australia,Basic,20,19.09,0,No,20,0,1712,Medium,None,Low
434,2023-06-11,Canada,Basic,40,12.79,0,No,40,0,919,Medium,None,Mid
435,2023-01-15,USA,Basic,40,8.13,2,No,40,0,1066,Medium,Moderate,Mid
436,2021-02-06,USA,Premium,20,10.07,1,No,20,0,1774,Medium,Moderate,Low
437,2021-10-07,Australia,Standard,70,5.74,0,No,70,0,1531,Medium,None,High
438,2021-12-15,Canada,Basic,20,19.92,1,No,20,0,1462,Medium,Moderate,Low
439,2022-05-12,USA,Basic,70,20.54,4,No,70,0,1314,High,High,High
440,2021-10-29,UK,Premium,40,1.72,2,No,40,0,1509,Low,Moderate,Mid
441,2021-06-30,Australia,Premium,40,35.64,0,No,40,0,1630,High,None,Mid
442,2022-08-30,USA,Basic,20,22.46,1,Yes,20,1,1204,High,Moderate,Low
443,2021-04-09,USA,Basic,40,2.93,2,No,40,0,1712,Low,Moderate,Mid
444,2022-12-01,UK,Basic,70,9.97,1,No,70,0,1111,Medium,Moderate,High
445,2021-04-26,UK,Basic,70,2.26,2,No,70,0,1695,Low,Moderate,High
446,2021-07-10,Australia,Standard,20,9.01,2,No,20,0,1620,Medium,Moderate,Low
447,2021-09-10,Australia,Premium,70,19.13,2,Yes,70,1,1558,Medium,Moderate,High
448,2021-06-10,UK,Basic,20,2.47,1,Yes,20,1,1650,Low,Moderate,Low
449,2021-09-13,Australia,Premium,20,10.49,1,No,20,0,1555,Medium,Moderate,Low
450,2021-11-19,UK,Basic,70,17.97,0,No,70,0,1488,Medium,None,High
451,2021-05-08,USA,Standard,70,6.08,1,Yes,70,1,1683,Medium,Moderate,High
452,2021-01-18,UK,Standard,70,13.95,0,No,70,0,1793,Medium,None,High
453,2023-03-04,UK,Basic,70,12.21,0,No,70,0,1018,Medium,None,High
454,2023-01-05,Canada,Basic,70,13.34,0,No,70,0,1076,Medium,None,High
455,2022-07-20,UK,Standard,70,7.14,0,No,70,0,1245,Medium,None,High
456,2022-07-24,UK,Basic,70,8.83,3,Yes,70,1,1241,Medium,Moderate,High
457,2021-11-19,Canada,Basic,40,8.38,1,No,40,0,1488,Medium,Moderate,Mid
458,2023-05-22,Australia,Standard,20,11.39,1,No,20,0,939,Medium,Moderate,Low
459,2022-11-17,Canada,Premium,20,1.82,1,Yes,20,1,1125,Low,Moderate,Low
460,2023-03-03,USA,Basic,70,7.79,1,Yes,70,1,1019,Medium,Moderate,High
461,2022-09-18,Canada,Premium,20,3.94,4,No,20,0,1185,Low,High,Low
462,2021-10-15,USA,Basic,70,19.23,3,No,70,0,1523,Medium,Moderate,High
463,2023-05-04,Australia,Standard,40,15.01,0,No,40,0,957,Medium,None,Mid
464,2022-10-25,Canada,Standard,20,8.92,3,No,20,0,1148,Medium,Moderate,Low
465,2022-10-01,Canada,Premium,20,10.66,2,No,20,0,1172,Medium,Moderate,Low
466,2021-06-04,Australia,Basic,40,12.64,2,No,40,0,1656,Medium,Moderate,Mid
467,2022-05-05,USA,Standard,40,7.41,3,No,40,0,1321,Medium,Moderate,Mid
468,2022-01-21,Canada,Standard,40,1.09,0,No,40,0,1425,Low,None,Mid
469,2023-02-24,USA,Basic,20,10.95,0,Yes,20,1,1026,Medium,None,Low
470,2021-04-14,Canada,Basic,20,2.61,0,No,20,0,1707,Low,None,Low
471,2022-01-28,UK,Basic,40,6.07,0,Yes,40,1,1418,Medium,None,Mid
472,2023-03-22,Canada,Basic,40,7.87,1,Yes,40,1,1000,Medium,Moderate,Mid
473,2021-09-03,Australia,Premium,40,10.56,1,No,40,0,1565,Medium,Moderate,Mid
474,2021-06-25,Australia,Basic,40,11.59,1,No,40,0,1635,Medium,Moderate,Mid
475,2021-02-08,USA,Basic,40,2.75,1,Yes,40,1,1772,Low,Moderate,Mid
476,2022-04-22,Canada,Standard,70,3.54,0,Yes,70,1,1334,Low,None,High
477,2022-11-13,USA,Basic,40,10.49,1,No,40,0,1129,Medium,Moderate,Mid
478,2023-01-29,USA,Standard,70,14.62,2,No,70,0,1052,Medium,Moderate,High
479,2022-06-22,UK,Basic,20,6.98,2,No,20,0,1273,Medium,Moderate,Low
480,2023-05-17,UK,Premium,20,8.28,0,Yes,20,1,944,Medium,None,Low
481,2023-03-29,Australia,Premium,70,1.87,2,No,70,0,993,Low,Moderate,High
482,2022-02-12,USA,Premium,40,12.33,1,No,40,0,1403,Medium,Moderate,Mid
483,2022-06-09,Australia,Basic,20,11.93,2,Yes,20,1,1286,Medium,Moderate,Low
484,2023-04-08,Canada,Standard,40,16.52,1,No,40,0,983,Medium,Moderate,Mid
485,2022-05-21,USA,Basic,40,8.09,1,No,40,0,1305,Medium,Moderate,Mid
486,2023-04-05,USA,Basic,70,28.45,3,No,70,0,986,High,Moderate,High
487,2021-02-05,Canada,Basic,20,5.18,3,No,20,0,1775,Medium,Moderate,Low
488,2022-11-16,Canada,Standard,20,9.08,1,Yes,20,1,1126,Medium,Moderate,Low
489,2021-01-20,Australia,Basic,70,27.01,1,No,70,0,1791,High,Moderate,High
490,2021-11-17,Australia,Standard,40,16.33,0,No,40,0,1490,Medium,None,Mid
491,2023-02-15,Canada,Basic,40,9.42,0,No,40,0,1035,Medium,None,Mid
492,2022-05-27,Australia,Basic,20,5.06,0,No,20,0,1299,Medium,None,Low
493,2022-02-04,Canada,Standard,70,2.09,0,No,70,0,1411,Low,None,High
494,2022-10-16,USA,Basic,70,3.24,2,No,70,0,1157,Low,Moderate,High
495,2023-06-02,USA,Standard,40,4.68,2,No,40,0,928,Low,Moderate,Mid
496,2022-04-16,UK,Basic,40,16.57,0,Yes,40,1,1340,Medium,None,Mid
497,2021-05-23,USA,Premium,70,17.15,2,No,70,0,1668,Medium,Moderate,High
498,2021-04-02,Canada,Standard,20,32.45,2,Yes,20,1,1719,High,Moderate,Low
499,2021-12-20,Australia,Basic,40,8.55,2,Yes,40,1,1457,Medium,Moderate,Mid
500,2023-04-14,UK,Basic,70,6.29,2,No,70,0,977,Medium,Moderate,High
501,2023-03-11,Australia,Standard,70,11.5,1,No,70,0,1011,Medium,Moderate,High
502,2022-12-28,Canada,Premium,70,5.67,3,No,70,0,1084,Medium,Moderate,High
503,2023-05-04,USA,Basic,20,4.26,1,No,20,0,957,Low,Moderate,Low
504,2021-02-20,UK,Basic,40,3.93,2,Yes,40,1,1760,Low,Moderate,Mid
505,2022-10-27,Canada,Premium,40,17.9,1,No,40,0,1146,Medium,Moderate,Mid
506,2022-11-29,UK,Standard,40,1.57,2,No,40,0,1113,Low,Moderate,Mid
507,2022-07-29,UK,Basic,20,9.52,1,Yes,20,1,1236,Medium,Moderate,Low
508,2021-07-09,USA,Basic,40,12.15,2,Yes,40,1,1621,Medium,Moderate,Mid
509,2021-05-05,Canada,Basic,40,5.58,0,No,40,0,1686,Medium,None,Mid
510,2021-05-30,Australia,Standard,40,13.13,1,No,40,0,1661,Medium,Moderate,Mid
511,2021-11-10,UK,Basic,40,22.63,0,No,40,0,1497,High,None,Mid
512,2022-07-24,UK,Premium,20,3.9,1,No,20,0,1241,Low,Moderate,Low
513,2021-12-08,Australia,Basic,70,8.25,2,No,70,0,1469,Medium,Moderate,High
514,2021-11-01,Canada,Basic,70,4.77,0,No,70,0,1506,Low,None,High
515,2022-11-23,UK,Standard,40,3.81,1,No,40,0,1119,Low,Moderate,Mid
516,2022-11-13,UK,Premium,40,16.23,0,Yes,40,1,1129,Medium,None,Mid
517,2023-04-18,UK,Premium,40,8.05,2,Yes,40,1,973,Medium,Moderate,Mid
518,2023-02-22,Canada,Basic,20,21.78,2,No,20,0,1028,High,Moderate,Low
519,2021-02-23,Canada,Standard,40,1.35,2,No,40,0,1757,Low,Moderate,Mid
520,2022-03-20,Australia,Standard,20,7.11,0,No,20,0,1367,Medium,None,Low
521,2022-09-05,Canada,Basic,40,5.19,0,No,40,0,1198,Medium,None,Mid
522,2021-09-21,Canada,Basic,40,1.39,0,No,40,0,1547,Low,None,Mid
523,2021-02-22,USA,Basic,70,10.83,0,Yes,70,1,1758,Medium,None,High
524,2022-07-26,Australia,Basic,40,7.56,1,No,40,0,1239,Medium,Moderate,Mid
525,2022-09-12,UK,Premium,20,10.13,0,Yes,20,1,1191,Medium,None,Low
526,2021-01-05,Canada,Basic,70,4.57,1,No,70,0,1806,Low,Moderate,High
527,2021-04-13,UK,Premium,20,14.46,5,No,20,0,1708,Medium,High,Low
528,2021-07-15,UK,Standard,70,29.83,1,No,70,0,1615,High,Moderate,High
529,2023-02-13,USA,Standard,20,9.05,1,Yes,20,1,1037,Medium,Moderate,Low
530,2023-05-27,Canada,Standard,70,6.43,1,No,70,0,934,Medium,Moderate,High
531,2023-06-03,Australia,Basic,20,8.65,0,No,20,0,927,Medium,None,Low
532,2021-12-16,Canada,Basic,20,9.93,0,Yes,20,1,1461,Medium,None,Low
533,2021-02-16,UK,Basic,40,1.61,1,No,40,0,1764,Low,Moderate,Mid
534,2023-05-17,Australia,Standard,70,13.55,2,No,70,0,944,Medium,Moderate,High
535,2023-04-03,Canada,Basic,70,7.21,1,No,70,0,988,Medium,Moderate,High
536,2023-03-31,UK,Standard,40,12.05,1,Yes,40,1,991,Medium,Moderate,Mid
537,2022-10-18,UK,Basic,20,15.61,1,No,20,0,1155,Medium,Moderate,Low
538,2021-09-26,USA,Basic,20,33.99,1,Yes,20,1,1542,High,Moderate,Low
539,2022-01-05,USA,Basic,70,9.74,1,No,70,0,1441,Medium,Moderate,High
540,2022-09-28,USA,Premium,20,7.86,3,No,20,0,1175,Medium,Moderate,Low
541,2021-04-16,UK,Standard,70,5.39,1,No,70,0,1705,Medium,Moderate,High
542,2022-11-01,Canada,Basic,70,6.17,1,No,70,0,1141,Medium,Moderate,High
543,2022-10-21,USA,Standard,20,14.84,1,No,20,0,1152,Medium,Moderate,Low
544,2022-10-19,Canada,Basic,20,2.92,2,No,20,0,1154,Low,Moderate,Low
545,2021-04-30,USA,Premium,20,14.35,1,No,20,0,1691,Medium,Moderate,Low
546,2023-04-11,Australia,Standard,40,9.35,0,No,40,0,980,Medium,None,Mid
547,2023-02-26,Australia,Basic,70,13.0,2,No,70,0,1024,Medium,Moderate,High
548,2022-08-27,USA,Standard,20,11.2,2,No,20,0,1207,Medium,Moderate,Low
549,2021-02-27,UK,Basic,40,15.1,1,No,40,0,1753,Medium,Moderate,Mid
550,2021-12-12,USA,Premium,20,10.4,2,No,20,0,1465,Medium,Moderate,Low
551,2023-01-11,USA,Basic,70,11.59,1,Yes,70,1,1070,Medium,Moderate,High
552,2022-04-19,UK,Standard,40,10.39,0,No,40,0,1337,Medium,None,Mid
553,2021-04-27,Australia,Basic,70,14.94,0,Yes,70,1,1694,Medium,None,High
554,2023-04-10,Canada,Standard,20,5.9,1,Yes,20,1,981,Medium,Moderate,Low
555,2023-03-02,USA,Standard,20,3.8,0,No,20,0,1020,Low,None,Low
556,2021-05-07,UK,Standard,20,13.73,1,No,20,0,1684,Medium,Moderate,Low
557,2022-01-28,USA,Standard,40,13.74,1,No,40,0,1418,Medium,Moderate,Mid
558,2022-10-03,UK,Premium,40,6.37,1,No,40,0,1170,Medium,Moderate,Mid
559,2021-02-27,Canada,Basic,40,41.24,1,No,40,0,1753,High,Moderate,Mid
560,2022-09-26,Canada,Basic,40,2.67,1,No,40,0,1177,Low,Moderate,Mid
561,2022-05-28,Australia,Basic,20,3.09,0,No,20,0,1298,Low,None,Low
562,2023-01-21,UK,Premium,20,6.4,2,No,20,0,1060,Medium,Moderate,Low
563,2023-03-13,UK,Basic,20,7.64,0,No,20,0,1009,Medium,None,Low
564,2021-04-06,Australia,Standard,40,14.64,0,No,40,0,1715,Medium,None,Mid
565,2022-09-30,Australia,Standard,40,14.91,3,Yes,40,1,1173,Medium,Moderate,Mid
566,2021-04-28,UK,Basic,20,2.8,3,No,20,0,1693,Low,Moderate,Low
567,2022-07-14,Australia,Basic,20,7.43,0,No,20,0,1251,Medium,None,Low
568,2022-08-24,Canada,Basic,40,7.84,2,No,40,0,1210,Medium,Moderate,Mid
569,2022-05-03,USA,Basic,70,11.51,0,Yes,70,1,1323,Medium,None,High
570,2021-08-25,Canada,Basic,20,17.38,1,No,20,0,1574,Medium,Moderate,Low
571,2023-06-04,Australia,Basic,20,2.95,1,No,20,0,926,Low,Moderate,Low
572,2023-06-16,UK,Premium,20,5.71,3,No,20,0,914,Medium,Moderate,Low
573,2021-09-29,UK,Premium,40,1.08,2,No,40,0,1539,Low,Moderate,Mid
574,2021-07-08,Canada,Basic,20,11.52,2,No,20,0,1622,Medium,Moderate,Low
575,2022-12-05,UK,Basic,20,9.4,0,No,20,0,1107,Medium,None,Low
576,2022-03-23,Australia,Basic,20,7.69,0,Yes,20,1,1364,Medium,None,Low
577,2022-08-04,Canada,Standard,20,15.78,0,No,20,0,1230,Medium,None,Low
578,2023-03-01,UK,Premium,20,18.1,1,Yes,20,1,1021,Medium,Moderate,Low
579,2023-05-11,USA,Basic,70,17.4,0,No,70,0,950,Medium,None,High
580,2021-09-04,USA,Basic,70,3.06,1,Yes,70,1,1564,Low,Moderate,High
581,2021-03-17,Australia,Standard,20,5.87,0,No,20,0,1735,Medium,None,Low
582,2021-06-03,UK,Standard,20,9.59,1,No,20,0,1657,Medium,Moderate,Low
583,2022-10-18,Australia,Basic,20,6.72,2,No,20,0,1155,Medium,Moderate,Low
584,2022-03-11,Canada,Standard,20,22.84,0,Yes,20,1,1376,High,None,Low
585,2021-03-27,USA,Basic,40,17.57,0,Yes,40,1,1725,Medium,None,Mid
586,2022-11-28,Canada,Basic,40,7.43,2,Yes,40,1,1114,Medium,Moderate,Mid
587,2021-10-12,UK,Standard,40,6.61,1,No,40,0,1526,Medium,Moderate,Mid
588,2021-08-08,Australia,Premium,70,4.06,1,No,70,0,1591,Low,Moderate,High
589,2021-03-10,Australia,Basic,20,13.07,3,Yes,20,1,1742,Medium,Moderate,Low
590,2021-02-16,Australia,Premium,40,14.15,2,Yes,40,1,1764,Medium,Moderate,Mid
591,2021-04-04,Canada,Basic,20,2.28,2,No,20,0,1717,Low,Moderate,Low
592,2023-01-20,USA,Standard,20,1.99,0,No,20,0,1061,Low,None,Low
593,2022-03-29,Canada,Basic,70,3.07,0,No,70,0,1358,Low,None,High
594,2021-07-23,Canada,Premium,70,20.4,0,No,70,0,1607,High,None,High
595,2021-08-06,UK,Premium,40,17.17,1,Yes,40,1,1593,Medium,Moderate,Mid
596,2022-04-19,UK,Basic,40,9.75,1,No,40,0,1337,Medium,Moderate,Mid
597,2022-03-08,UK,Premium,70,10.21,5,No,70,0,1379,Medium,High,High
598,2021-12-07,USA,Premium,70,2.08,2,No,70,0,1470,Low,Moderate,High
599,2022-07-05,USA,Standard,20,28.39,2,No,20,0,1260,High,Moderate,Low
600,2022-09-04,UK,Basic,20,19.77,1,No,20,0,1199,Medium,Moderate,Low
601,2021-10-16,UK,Premium,40,7.34,0,Yes,40,1,1522,Medium,None,Mid
602,2021-09-11,USA,Premium,40,11.16,0,Yes,40,1,1557,Medium,None,Mid
603,2023-01-04,Australia,Basic,70,5.87,2,Yes,70,1,1077,Medium,Moderate,High
604,2021-12-23,USA,Premium,40,7.87,1,Yes,40,1,1454,Medium,Moderate,Mid
605,2021-01-23,USA,Basic,20,3.12,1,No,20,0,1788,Low,Moderate,Low
606,2023-02-01,USA,Basic,70,8.16,1,Yes,70,1,1049,Medium,Moderate,High
607,2022-06-06,UK,Standard,20,4.28,2,No,20,0,1289,Low,Moderate,Low
608,2023-01-28,Australia,Standard,70,7.41,2,Yes,70,1,1053,Medium,Moderate,High
609,2023-04-17,USA,Standard,70,14.31,2,Yes,70,1,974,Medium,Moderate,High
610,2021-04-10,UK,Basic,20,3.57,1,No,20,0,1711,Low,Moderate,Low
611,2023-03-13,Canada,Premium,40,5.34,2,No,40,0,1009,Medium,Moderate,Mid
612,2021-06-29,Canada,Basic,40,0.95,1,No,40,0,1631,Low,Moderate,Mid
613,2021-08-11,USA,Basic,40,4.15,0,No,40,0,1588,Low,None,Mid
614,2023-02-01,Canada,Basic,40,16.59,1,No,40,0,1049,Medium,Moderate,Mid
615,2022-10-21,Australia,Standard,20,15.34,1,No,20,0,1152,Medium,Moderate,Low
616,2022-03-18,Canada,Premium,70,7.74,1,No,70,0,1369,Medium,Moderate,High
617,2022-08-31,Canada,Standard,20,10.57,2,Yes,20,1,1203,Medium,Moderate,Low
618,2023-02-08,Australia,Premium,40,1.55,0,No,40,0,1042,Low,None,Mid
619,2021-11-21,USA,Basic,40,3.87,1,No,40,0,1486,Low,Moderate,Mid
620,2022-05-31,USA,Standard,20,3.21,0,No,20,0,1295,Low,None,Low
621,2021-01-16,Australia,Basic,70,13.96,0,Yes,70,1,1795,Medium,None,High
622,2023-03-03,Australia,Basic,20,4.67,0,No,20,0,1019,Low,None,Low
623,2021-12-02,Australia,Basic,20,7.09,2,Yes,20,1,1475,Medium,Moderate,Low
