customer_id,signup_date,country
4215,2023-05-19,UK
4216,2021-02-04,UK
4217,2021-03-28,USA
4218,2022-10-08,Canada
4219,2022-12-09,Canada
4220,2023-02-25,USA
4221,2021-07-20,Canada
4222,2022-01-04,USA
4223,2023-03-08,UK
4224,2021-03-18,Australia
4225,2021-02-28,Australia
4226,2022-03-07,UK
4227,2022-09-30,Australia
4228,2022-05-15,Australia
4229,2021-04-19,Canada
4230,2023-01-06,UK
4231,2021-10-05,Canada
4232,2021-03-09,Canada
4233,2021-03-10,Australia
4234,2021-06-14,Australia
4235,2022-05-04,UK
4236,2021-11-01,Australia
4237,2022-11-05,Australia
4238,2021-12-31,UK
4239,2023-05-04,Australia
4240,2023-04-01,Canada
4241,2022-01-14,UK
4242,2021-12-09,Australia
4243,2023-06-18,USA
4244,2022-07-08,UK
4245,2021-12-20,UK
4246,2022-02-20,USA
4247,2021-04-19,Australia
4248,2022-07-17,Australia
4249,2023-02-01,UK
4250,2022-05-12,UK
4251,2021-12-07,Australia
4252,2022-01-18,Australia
4253,2022-06-17,Canada
4254,2021-10-27,UK
4255,2021-05-19,UK
4256,2021-12-25,USA
4257,2023-04-16,Canada
4258,2022-05-14,Australia
4259,2022-01-20,Canada
4260,2022-08-27,Australia
4261,2021-10-07,Australia
4262,2022-09-29,Canada
4263,2022-04-28,UK
4264,2021-04-21,Australia
4265,2023-05-16,Canada
4266,2021-05-19,USA
4267,2022-03-11,Canada
4268,2022-05-24,USA
4269,2021-09-30,Australia
4270,2021-04-09,Canada
4271,2023-02-03,Canada
4272,2023-04-30,USA
4273,2021-04-14,Canada
4274,2021-08-02,Canada
4275,2023-01-31,Australia
4276,2022-10-26,Canada
4277,2023-02-01,UK
4278,2023-02-26,USA
4279,2021-06-14,Canada
4280,2023-05-03,USA
4281,2022-06-04,USA
4282,2021-10-11,USA
4283,2022-06-01,Canada
4284,2022-10-19,Canada
4285,2022-09-05,USA
4286,2021-06-13,UK
4287,2023-06-05,USA
4288,2022-10-21,UK
4289,2021-03-05,USA
4290,2021-04-01,Australia
4291,2021-04-27,USA
4292,2023-05-16,USA
4293,2021-09-24,Canada
4294,2023-04-02,UK
4295,2022-11-16,Australia
4296,2022-07-13,UK
4297,2021-05-20,Australia
4298,2021-09-03,USA
4299,2022-10-23,Canada
4300,2023-01-28,Canada
4301,2022-01-30,UK
4302,2022-05-02,Canada
4303,2022-04-21,UK
4304,2022-06-01,UK
4305,2021-07-03,Australia
4306,2021-01-20,UK
4307,2022-07-12,Australia
4308,2022-06-08,Canada
4309,2022-08-05,UK
4310,2022-06-13,UK
4311,2023-06-02,USA
4312,2021-05-27,UK
4313,2022-10-28,UK
4314,2021-10-31,USA
4315,2022-09-12,USA
4316,2023-01-18,Canada
4317,2023-03-31,UK
4318,2023-05-14,Canada
4319,2022-08-05,Canada
4320,2022-11-26,USA
4321,2023-02-01,Australia
4322,2021-08-16,Canada
4323,2021-04-12,Australia
4324,2022-08-10,UK
4325,2022-02-21,USA
4326,2021-08-04,UK
4327,2022-02-11,UK
4328,2022-02-03,USA
4329,2022-12-16,UK
4330,2022-12-05,USA
4331,2023-01-31,Australia
4332,2022-05-14,UK
4333,2023-01-24,USA
4334,2022-04-10,Canada
4335,2022-11-22,UK
4336,2023-01-01,Australia
4337,2021-03-23,USA
4338,2022-08-27,UK
4339,2022-11-18,UK
4340,2023-01-21,UK
4341,2023-02-11,Australia
4342,2021-12-31,USA
4343,2021-06-12,Canada
4344,2021-02-17,Canada
4345,2022-05-26,Canada
4346,2021-11-25,USA
4347,2023-04-20,Canada
4348,2021-04-26,Australia
4349,2023-04-29,USA
4350,2021-12-03,UK
4351,2023-05-31,Australia
4352,2023-01-07,UK
4353,2023-05-14,Canada
4354,2023-04-20,Australia
4355,2021-05-27,USA
4356,2022-07-29,Australia
4357,2023-03-17,UK
4358,2021-11-19,USA
4359,2022-03-19,Australia
4360,2023-04-17,Australia
4361,2021-01-13,Australia
4362,2022-05-09,Australia
4363,2022-12-02,USA
4364,2021-10-14,UK
4365,2022-12-21,Australia
4366,2021-04-24,USA
4367,2022-04-25,UK
4368,2021-01-22,Australia
4369,2021-12-15,UK
4370,2022-12-27,UK
4371,2022-11-14,USA
4372,2023-04-15,UK
4373,2022-07-20,USA
4374,2023-03-21,Australia
4375,2021-11-16,UK
4376,2021-05-06,UK
4377,2021-10-04,Canada
4378,2021-07-23,Australia
4379,2021-07-13,Australia
4380,2022-11-12,Canada
4381,2022-10-26,Canada
4382,2022-07-01,USA
4383,2022-11-27,USA
4384,2021-10-13,UK
4385,2021-02-26,UK
4386,2023-01-04,UK
4387,2021-10-30,UK
4388,2021-06-12,USA
4389,2021-01-19,Australia
4390,2022-01-05,UK
4391,2021-09-21,Australia
4392,2023-03-05,UK
4393,2021-04-23,Canada
4394,2022-05-03,UK
4395,2021-11-23,UK
4396,2022-06-26,UK
4397,2022-10-09,USA
4398,2022-08-02,Canada
4399,2021-03-06,UK
4400,2021-10-19,UK
4401,2021-01-25,Australia
4402,2022-07-03,Canada
4403,2021-01-01,UK
4404,2022-07-03,Australia
4405,2021-05-21,Australia
4406,2023-01-14,USA
4407,2022-10-10,Australia
4408,2021-07-07,UK
4409,2021-05-08,USA
4410,2021-07-20,USA
4411,2021-05-07,UK
4412,2021-09-14,Canada
4413,2022-11-07,Australia
4414,2022-07-01,USA
4415,2021-07-13,Canada
4416,2022-12-04,UK
4417,2021-04-14,Australia
4418,2022-06-19,Australia
4419,2021-09-22,USA
4420,2023-03-13,Australia
4421,2022-01-19,Australia
4422,2021-09-17,Australia
4423,2022-02-18,Australia
4424,2021-12-24,UK
4425,2021-03-16,Canada
4426,2021-12-21,UK
4427,2022-08-07,UK
4428,2023-02-10,USA
4429,2021-07-07,Australia
4430,2022-11-16,UK
4431,2021-10-17,Australia
4432,2021-02-14,UK
4433,2022-07-27,UK
4434,2021-03-24,USA
4435,2021-05-03,Canada
4436,2021-12-24,Canada
4437,2022-06-12,UK
4438,2021-03-07,USA
4439,2022-10-19,Australia
4440,2022-01-10,Australia
4441,2021-06-11,UK
4442,2023-01-16,Canada
4443,2022-01-15,USA
4444,2022-10-18,Canada
4445,2021-12-24,Australia
4446,2021-07-07,Canada
4447,2021-11-18,Australia
4448,2022-03-26,USA
4449,2022-04-19,USA
4450,2021-01-13,UK
4451,2021-07-03,UK
4452,2021-04-21,Canada
4453,2022-05-23,USA
4454,2021-10-17,USA
4455,2021-10-22,UK
4456,2022-03-27,Australia
4457,2021-08-03,Canada
4458,2022-09-24,Canada
4459,2023-06-13,UK
4460,2022-07-21,USA
4461,2021-01-27,UK
4462,2022-09-22,UK
4463,2023-01-03,UK
4464,2021-08-19,UK
4465,2022-07-19,Australia
4466,2023-03-18,Australia
4467,2021-11-17,USA
4468,2021-08-21,UK
4469,2022-11-01,Australia
4470,2022-03-13,USA
4471,2023-02-20,UK
4472,2022-06-17,Canada
4473,2022-02-07,Australia
4474,2021-02-22,USA
4475,2023-02-26,Canada
4476,2021-11-09,UK
4477,2021-10-08,UK
4478,2022-12-27,UK
4479,2021-01-31,Australia
4480,2021-12-03,USA
4481,2021-07-02,Canada
4482,2021-01-23,USA
4483,2022-06-28,Australia
4484,2022-03-22,USA
4485,2021-03-15,Australia
4486,2021-01-10,UK
4487,2022-04-29,Canada
4488,2022-04-01,UK
4489,2022-07-20,USA
4490,2022-07-18,UK
4491,2022-10-22,Canada
4492,2021-06-09,UK
4493,2023-06-01,Canada
4494,2021-01-14,Canada
4495,2021-06-27,UK
4496,2022-02-16,Australia
4497,2023-05-28,USA
4498,2021-02-22,Australia
4499,2022-02-12,Australia
4500,2023-04-27,UK
4501,2021-01-22,USA
4502,2021-01-30,USA
4503,2022-12-04,Australia
4504,2021-09-17,UK
4505,2021-07-24,USA
4506,2021-02-28,Australia
4507,2022-04-16,USA
4508,2023-02-15,UK
4509,2022-04-11,UK
4510,2021-01-12,UK
4511,2022-09-23,USA
4512,2021-10-17,Canada
4513,2023-04-30,USA
4514,2023-01-30,Canada
4515,2021-12-20,UK
4516,2022-10-01,Australia
4517,2021-03-16,Canada
4518,2023-05-23,UK
4519,2022-12-17,UK
4520,2022-07-15,Canada
4521,2022-08-14,Australia
4522,2022-03-17,UK
4523,2021-08-29,Canada
4524,2023-05-11,Australia
4525,2021-06-03,Australia
4526,2023-02-25,UK
4527,2021-04-06,USA
4528,2022-12-27,USA
4529,2021-10-21,UK
4530,2021-07-28,Australia
4531,2021-12-09,UK
4532,2021-03-29,Canada
4533,2023-03-29,USA
4534,2023-02-15,Canada
4535,2022-01-25,UK
4536,2021-11-21,UK
4537,2023-06-08,Australia
4538,2023-04-12,Australia
4539,2021-06-06,Australia
4540,2022-10-30,Canada
4541,2022-10-13,Australia
4542,2022-09-25,UK
4543,2022-07-31,Australia
4544,2022-09-11,USA
4545,2022-10-21,Australia
4546,2021-05-17,Canada
4547,2022-11-05,USA
4548,2022-03-04,USA
4549,2022-03-28,USA
4550,2022-09-04,Canada
4551,2023-04-30,UK
4552,2023-03-30,Australia
4553,2021-05-21,USA
4554,2021-03-24,USA
4555,2021-06-26,USA
4556,2021-07-17,UK
4557,2022-09-16,UK
4558,2022-07-22,Canada
4559,2022-11-22,UK
4560,2022-02-25,Australia
4561,2022-02-05,Canada
4562,2022-11-29,Canada
4563,2022-04-16,Australia
4564,2021-08-06,Australia
4565,2023-04-08,Australia
4566,2022-12-30,Canada
4567,2022-09-24,Canada
4568,2021-06-24,Canada
4569,2021-01-23,Australia
4570,2022-12-26,Australia
4571,2021-08-23,USA
4572,2021-01-13,UK
4573,2021-04-11,USA
4574,2022-06-20,Australia
4575,2023-05-26,Canada
4576,2022-06-07,Australia
4577,2023-02-24,UK
4578,2022-03-28,USA
4579,2022-03-07,USA
4580,2023-03-04,Canada
4581,2022-08-29,USA
4582,2022-12-14,USA
4583,2022-06-17,Australia
4584,2023-05-02,USA
4585,2022-12-24,USA
4586,2022-10-14,USA
4587,2021-10-20,Canada
4588,2023-03-21,Canada
4589,2021-04-11,Australia
4590,2022-05-17,USA
4591,2021-10-31,Canada
4592,2023-05-21,Canada
4593,2022-06-24,Australia
4594,2022-07-07,UK
4595,2021-12-21,USA
4596,2021-10-30,Canada
4597,2022-05-11,Australia
4598,2022-10-20,Australia
4599,2023-02-07,Australia
4600,2021-08-15,Canada
4601,2021-08-24,USA
4602,2023-05-23,UK
4603,2023-06-11,USA
4604,2022-03-31,Australia
4605,2021-01-13,Australia
4606,2021-07-29,UK
4607,2023-01-11,USA
4608,2022-02-01,Australia
4609,2021-04-10,Australia
4610,2021-01-31,USA
4611,2023-06-17,Australia
4612,2022-06-12,USA
4613,2022-10-11,Australia
4614,2021-11-25,USA
4615,2021-06-15,UK
4616,2022-04-04,Australia
4617,2023-04-02,UK
4618,2021-04-10,Australia
4619,2022-09-13,Australia
4620,2023-05-05,Canada
4621,2021-06-22,USA
4622,2023-01-19,UK
4623,2021-06-11,UK
4624,2022-12-29,UK
4625,2023-02-15,USA
4626,2021-09-20,Canada
4627,2023-03-15,UK
4628,2021-10-01,USA
4629,2021-01-03,Australia
4630,2021-01-28,UK
4631,2021-11-22,UK
4632,2021-05-29,Canada
4633,2022-06-24,UK
4634,2022-05-03,UK
4635,2023-04-02,Australia
4636,2022-03-14,USA
4637,2021-03-06,USA
4638,2021-12-22,Canada
4639,2022-06-17,Australia
4640,2021-09-09,USA
4641,2021-08-23,Australia
4642,2021-08-15,USA
4643,2022-06-09,Australia
4644,2021-11-09,Canada
4645,2021-02-18,UK
4646,2021-04-28,Canada
4647,2021-02-23,USA
4648,2022-10-12,Canada
4649,2022-07-19,UK
4650,2021-02-13,Canada
4651,2023-03-26,USA
4652,2021-02-22,USA
4653,2022-08-09,Canada
4654,2022-07-12,UK
4655,2022-06-09,Canada
4656,2022-11-08,UK
4657,2021-04-12,Australia
4658,2023-03-03,UK
4659,2023-02-09,Australia
4660,2023-04-29,Canada
4661,2023-05-18,UK
4662,2022-02-02,Australia
4663,2021-05-18,Australia
4664,2022-11-06,Australia
4665,2022-01-22,USA
4666,2021-04-21,Canada
4667,2022-09-06,Australia
4668,2021-01-17,UK
4669,2023-02-19,Australia
4670,2021-07-01,USA
4671,2023-06-03,Canada
4672,2022-06-20,USA
4673,2022-06-25,USA
4674,2021-06-20,USA
4675,2022-02-13,UK
4676,2023-01-10,Canada
4677,2022-01-13,Canada
4678,2021-07-07,UK
4679,2023-05-08,Canada
4680,2021-08-18,USA
4681,2023-04-13,Canada
4682,2023-05-02,UK
4683,2021-04-29,USA
4684,2021-06-05,UK
4685,2023-02-23,Australia
4686,2022-11-18,USA
4687,2022-04-10,USA
4688,2021-04-14,Canada
4689,2022-08-27,USA
4690,2022-11-29,UK
4691,2023-03-06,Canada
4692,2022-05-17,Australia
4693,2022-11-24,UK
4694,2022-11-13,Australia
4695,2022-11-30,Australia
4696,2021-06-24,Australia
4697,2023-01-04,USA
4698,2023-01-15,UK
4699,2022-11-05,UK
4700,2022-02-25,USA
4701,2021-05-14,Canada
4702,2022-01-26,Australia
4703,2023-01-06,UK
4704,2022-05-16,USA
4705,2022-10-27,Australia
4706,2021-02-02,Canada
4707,2021-02-24,Canada
4708,2022-06-03,Australia
4709,2023-01-26,Canada
4710,2023-04-05,UK
4711,2022-09-30,UK
4712,2021-01-12,UK
4713,2022-06-12,Canada
4714,2022-12-21,UK
4715,2022-07-09,USA
4716,2022-01-08,UK
4717,2022-04-29,UK
4718,2022-10-09,Canada
4719,2021-08-16,UK
4720,2022-09-15,Australia
4721,2021-11-03,USA
4722,2022-04-02,Canada
4723,2021-06-09,USA
4724,2021-11-27,Australia
4725,2023-02-15,Canada
4726,2021-08-13,Canada
4727,2022-12-30,UK
4728,2022-05-19,USA
4729,2022-04-01,Australia
4730,2021-02-14,Australia
4731,2021-08-02,Canada
4732,2021-02-28,UK
4733,2022-10-06,Canada
4734,2022-09-08,Canada
4735,2021-07-14,Canada
4736,2022-05-04,Canada
4737,2021-06-06,Australia
4738,2022-09-02,Australia
4739,2021-08-14,Canada
4740,2022-02-16,Canada
4741,2021-07-24,UK
4742,2021-03-20,Canada
4743,2021-05-04,Australia
4744,2022-04-16,USA
4745,2021-08-06,Australia
4746,2022-05-31,UK
4747,2022-08-25,Australia
4748,2021-04-14,USA
4749,2022-01-28,Canada
4750,2022-09-23,USA
4751,2022-10-07,Canada
4752,2023-04-04,Canada
4753,2022-08-31,Australia
4754,2022-03-10,Australia
4755,2021-11-27,Australia
4756,2021-05-23,UK
4757,2023-03-11,Australia
4758,2022-06-24,UK
4759,2021-10-05,Australia
4760,2021-08-21,Canada
4761,2022-06-13,UK
4762,2022-07-25,USA
4763,2021-03-31,UK
4764,2022-05-07,UK
4765,2021-07-18,USA
4766,2021-12-28,UK
4767,2022-03-17,Canada
4768,2021-01-26,Australia
4769,2021-01-25,USA
4770,2022-01-29,Australia
4771,2022-05-22,Canada
4772,2021-10-28,USA
4773,2021-12-05,Australia
4774,2021-09-24,Australia
4775,2022-04-06,Canada
4776,2022-11-24,Australia
4777,2022-04-01,Canada
4778,2021-12-26,UK
4779,2021-03-09,Canada
4780,2023-05-13,UK
4781,2022-02-16,USA
4782,2022-05-06,Australia
4783,2023-04-13,Canada
4784,2021-02-18,Canada
4785,2022-11-18,Australia
4786,2022-07-18,Australia
4787,2021-04-12,USA
4788,2021-08-04,USA
4789,2022-03-14,Canada
4790,2022-12-01,USA
4791,2022-07-23,UK
4792,2022-07-13,USA
4793,2021-06-08,USA
4794,2022-05-04,Canada
4795,2022-11-17,UK
4796,2021-08-30,USA
4797,2023-03-05,UK
4798,2023-01-23,UK
4799,2023-06-01,UK
4800,2021-01-05,Australia
4801,2022-08-19,Australia
4802,2023-03-31,Australia
4803,2021-12-27,Australia
4804,2022-04-04,Canada
4805,2021-09-05,USA
4806,2022-07-20,Australia
4807,2022-11-04,Canada
4808,2022-02-26,USA
4809,2023-01-08,Australia
4810,2021-01-15,USA
4811,2023-01-06,Australia
4812,2022-07-27,Canada
4813,2021-05-02,UK
4814,2021-10-04,UK
4815,2022-07-12,USA
4816,2022-03-29,Canada
4817,2022-01-25,UK
4818,2021-10-21,Australia
4819,2022-07-28,UK
4820,2022-08-21,USA
4821,2022-03-22,USA
4822,2021-07-29,Canada
4823,2022-08-13,USA
4824,2022-12-15,UK
4825,2021-10-29,UK
4826,2021-08-11,UK
4827,2023-01-04,UK
4828,2021-01-03,Canada
4829,2022-06-02,Australia
4830,2021-04-03,Australia
4831,2022-06-04,Canada
4832,2022-03-04,USA
4833,2022-05-08,Australia
4834,2021-08-23,USA
4835,2022-09-12,Australia
4836,2021-06-10,USA
4837,2022-12-22,Canada
4838,2023-01-22,UK
4839,2021-11-27,USA
4840,2021-11-29,UK
4841,2021-02-19,USA
4842,2022-06-07,USA
4843,2023-05-13,USA
4844,2022-10-30,USA
4845,2022-05-07,USA
4846,2022-08-05,UK
4847,2022-11-12,USA
4848,2021-09-29,UK
4849,2022-08-03,Canada
4850,2023-05-17,Australia
4851,2021-09-09,USA
4852,2022-07-14,Australia
4853,2022-11-27,UK
4854,2023-04-12,Canada
4855,2022-11-30,Canada
4856,2021-03-31,Canada
4857,2022-03-22,Australia
4858,2021-11-28,UK
4859,2021-05-19,USA
4860,2021-12-23,USA
4861,2022-08-24,UK
4862,2021-10-01,Australia
4863,2021-01-19,USA
4864,2021-11-07,UK
4865,2023-05-20,USA
4866,2023-06-05,Canada
4867,2021-06-03,USA
4868,2022-01-25,Australia
4869,2021-09-17,UK
4870,2022-09-12,Australia
4871,2023-06-02,UK
4872,2023-03-08,Canada
4873,2022-07-25,UK
4874,2021-05-05,USA
4875,2021-12-20,USA
4876,2021-09-30,Canada
4877,2022-09-11,UK
4878,2023-03-22,Canada
4879,2021-09-02,USA
4880,2023-04-28,Australia
4881,2022-03-26,Canada
4882,2021-09-04,Australia
4883,2022-06-04,Australia
4884,2021-05-21,UK
4885,2021-12-28,Canada
4886,2021-01-08,Australia
4887,2022-04-23,Australia
4888,2021-12-18,UK
4889,2022-05-10,UK
4890,2022-08-29,USA
4891,2023-04-13,Australia
4892,2022-03-03,USA
4893,2021-02-08,Australia
4894,2022-08-16,USA
4895,2021-07-06,UK
4896,2022-08-19,Canada
4897,2022-08-23,UK
4898,2023-01-24,USA
4899,2023-05-04,USA
4900,2021-04-03,Canada
4901,2021-03-27,Australia
4902,2021-02-13,USA
4903,2021-05-17,USA
4904,2022-02-25,USA
4905,2021-03-15,Canada
4906,2022-07-02,UK
4907,2022-09-05,USA
4908,2022-05-27,Canada
4909,2021-06-05,USA
4910,2021-09-12,Australia
4911,2021-06-20,Canada
4912,2022-12-29,USA
4913,2021-06-19,Canada
4914,2023-02-03,USA
4915,2023-05-22,UK
4916,2021-11-18,USA
4917,2022-07-21,Canada
4918,2022-04-01,Australia
4919,2022-08-26,Australia
4920,2023-03-01,Australia
4921,2022-09-05,USA
4922,2021-06-04,UK
4923,2023-06-08,USA
4924,2021-12-15,Australia
4925,2022-03-27,Canada
4926,2023-05-26,Australia
4927,2022-10-15,Canada
4928,2021-06-22,UK
4929,2021-01-10,Canada
4930,2023-01-10,USA
4931,2021-09-22,USA
4932,2022-03-14,USA
4933,2023-01-30,Canada
4934,2021-09-04,USA
4935,2022-10-29,USA
4936,2022-06-30,USA
4937,2022-05-14,UK
4938,2021-05-09,Canada
4939,2022-11-03,Canada
4940,2022-08-24,Australia
4941,2022-08-28,Canada
4942,2021-11-23,UK
4943,2023-01-23,Canada
4944,2023-04-15,UK
4945,2022-02-08,UK
4946,2022-09-21,Canada
4947,2022-08-29,Australia
4948,2022-11-06,USA
4949,2022-09-03,USA
4950,2022-09-17,Canada
4951,2021-12-25,Canada
4952,2022-08-26,UK
4953,2023-05-08,Canada
4954,2022-12-19,UK
4955,2021-01-17,Australia
4956,2021-10-01,Canada
4957,2022-11-16,USA
4958,2021-04-26,USA
4959,2023-05-11,Canada
4960,2022-11-24,UK
4961,2021-04-01,USA
4962,2021-03-23,UK
4963,2021-11-20,Canada
4964,2021-04-24,Canada
4965,2023-02-08,USA
4966,2021-02-27,Canada
4967,2021-06-03,Australia
4968,2023-05-27,Australia
4969,2022-02-08,USA
4970,2022-09-20,Australia
4971,2023-05-05,UK
4972,2021-09-23,USA
4973,2021-11-11,USA
4974,2022-12-16,UK
4975,2021-02-10,Australia
4976,2021-04-15,Australia
4977,2023-06-09,Australia
4978,2021-07-12,USA
4979,2022-02-05,USA
4980,2021-10-05,Australia
4981,2021-12-20,Canada
4982,2023-01-19,Australia
4983,2023-01-03,UK
4984,2022-08-03,USA
4985,2022-12-10,UK
4986,2021-09-13,UK
4987,2022-10-13,USA
4988,2023-04-04,Canada
4989,2022-10-23,Australia
4990,2021-04-09,UK
4991,2022-08-11,USA
4992,2021-10-09,UK
4993,2023-06-02,Australia
4994,2022-02-07,Canada
4995,2021-04-19,Canada
4996,2022-12-01,Canada
4997,2021-07-18,USA
4998,2021-10-30,USA
4999,2021-11-23,Canada
5000,2021-06-03,Australia
